tracker,score_reducer,order_id,horizon,sequence_count,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,trajectory_current_slice_AP,trajectory_current_slice_AP50,trajectory_current_slice_AP25,trajectory_current_slice_REC,local_current_AP,local_current_AP50,local_current_AP25,local_current_REC
B3,mean,reverse,3,43,0.10152879357337952,0.1683090776205063,0.3349611461162567,0.23906970024108887,0.3725956678390503,0.5323041081428528,0.3678899109363556,0.5640420317649841,0.764949381351471,0.510774552822113,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B3,mean,reverse,4,43,0.04159271717071533,0.07434447109699249,0.21603502333164215,0.1557970494031906,0.25237348675727844,0.4024910032749176,0.37662094831466675,0.5694094300270081,0.7753950357437134,0.5111438632011414,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B3,mean,reverse,5,43,0.020574169233441353,0.037924423813819885,0.16507317125797272,0.10961723327636719,0.17967185378074646,0.32178205251693726,0.37919139862060547,0.5701978802680969,0.7755047082901001,0.5101860761642456,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B3,mean,sha256_seed45,2,43,0.19346213340759277,0.277523398399353,0.4677070379257202,0.32949647307395935,0.5248408913612366,0.6341582536697388,0.3956148326396942,0.5717469453811646,0.7047334313392639,0.522435188293457,0.4066821336746216,0.5765329599380493,0.7118186950683594,0.522435188293457
B3,mean,sha256_seed45,3,43,0.11407247185707092,0.19072918593883514,0.33302977681159973,0.25273799896240234,0.4431336224079132,0.5141141414642334,0.4343101382255554,0.6559262871742249,0.7672180533409119,0.6180028915405273,0.4550597369670868,0.6505872011184692,0.7620928287506104,0.6180028915405273
B3,mean,sha256_seed45,4,43,0.06038922443985939,0.09841635823249817,0.22569088637828827,0.15205983817577362,0.27599456906318665,0.37400272488594055,0.36123090982437134,0.6244251728057861,0.8095682263374329,0.5044739246368408,0.3610721528530121,0.5973870158195496,0.8014020323753357,0.5044739246368408
B3,mean,sha256_seed45,5,43,0.01826450601220131,0.04327249899506569,0.16087906062602997,0.10025879740715027,0.21218328177928925,0.30198919773101807,0.42921367287635803,0.6495629549026489,0.799641489982605,0.5617372989654541,0.44437670707702637,0.6596354246139526,0.806799590587616,0.5617372989654541
B4,latest,all,2,129,0.20362228155136108,0.3173139989376068,0.5175409913063049,0.34868067502975464,0.5337235331535339,0.6804587841033936,0.371692419052124,0.5463876724243164,0.7624458074569702,0.4963539242744446,0.371692419052124,0.5463876724243164,0.7624458074569702,0.4963539242744446
B4,latest,all,3,129,0.11448892951011658,0.20105496048927307,0.3716141879558563,0.2529574930667877,0.41096726059913635,0.5479671955108643,0.38409721851348877,0.5667939782142639,0.7751362323760986,0.5231457352638245,0.38442501425743103,0.5673840641975403,0.775846540927887,0.523158609867096
B4,latest,all,4,129,0.059080276638269424,0.11985509097576141,0.24947252869606018,0.17581450939178467,0.30697211623191833,0.4262063801288605,0.365923136472702,0.5720521807670593,0.7824838757514954,0.5050413608551025,0.36625537276268005,0.5726837515830994,0.7827478051185608,0.5050792694091797
B4,latest,all,5,129,0.04548323154449463,0.096213698387146,0.21582436561584473,0.13842646777629852,0.25305312871932983,0.365384966135025,0.3828856647014618,0.5737573504447937,0.7898914813995361,0.5076167583465576,0.3829203248023987,0.5740538239479065,0.790086030960083,0.5078316926956177
B4,latest,canonical,2,43,0.2124204784631729,0.34584736824035645,0.5488644242286682,0.3534661531448364,0.5257987380027771,0.6989193558692932,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,latest,canonical,3,43,0.11948252469301224,0.21293869614601135,0.3954334557056427,0.2581102252006531,0.39729318022727966,0.5655595660209656,0.3722105622291565,0.5636523365974426,0.7781248688697815,0.5032063126564026,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,latest,canonical,4,43,0.07640523463487625,0.1513192504644394,0.31362831592559814,0.19350217282772064,0.31409481167793274,0.47098445892333984,0.37252601981163025,0.5639541745185852,0.7788800597190857,0.5028339624404907,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,latest,canonical,5,43,0.05132846161723137,0.11370108276605606,0.27036377787590027,0.14681090414524078,0.2527553141117096,0.4111800491809845,0.3734106719493866,0.5651854276657104,0.7796314358711243,0.5031508207321167,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,latest,reverse,2,43,0.20657643675804138,0.32889798283576965,0.5322356224060059,0.3542424142360687,0.5319663286209106,0.6997557282447815,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,latest,reverse,3,43,0.11177036911249161,0.20128852128982544,0.3657834231853485,0.24586574733257294,0.3960317373275757,0.5467223525047302,0.38024359941482544,0.5599650740623474,0.7670450806617737,0.510774552822113,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,latest,reverse,4,43,0.061063122004270554,0.1201772391796112,0.26447024941444397,0.1726631224155426,0.29627087712287903,0.44253960251808167,0.38016340136528015,0.5598302483558655,0.7677204608917236,0.5111438632011414,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,latest,reverse,5,43,0.03947329893708229,0.07856424152851105,0.1978328377008438,0.12585897743701935,0.22669929265975952,0.3546859622001648,0.38000693917274475,0.5593705773353577,0.7671562433242798,0.5101860761642456,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,latest,sha256_seed45,2,43,0.19850285351276398,0.28432390093803406,0.4768330454826355,0.3360233008861542,0.5328511595726013,0.6421684622764587,0.4066821336746216,0.5765329599380493,0.7118186950683594,0.522435188293457,0.4066821336746216,0.5765329599380493,0.7118186950683594,0.522435188293457
B4,latest,sha256_seed45,3,43,0.1250237077474594,0.2056799978017807,0.36771249771118164,0.2552339434623718,0.44895145297050476,0.532599151134491,0.4550597369670868,0.6505872011184692,0.7620928287506104,0.6180028915405273,0.4550597369670868,0.6505872011184692,0.7620928287506104,0.6180028915405273
B4,latest,sha256_seed45,4,43,0.04624493792653084,0.09951544553041458,0.19669218361377716,0.15999412536621094,0.30564069747924805,0.3707234561443329,0.3610721528530121,0.5973870158195496,0.8014020323753357,0.5044739246368408,0.3610721528530121,0.5973870158195496,0.8014020323753357,0.5044739246368408
B4,latest,sha256_seed45,5,43,0.052145980298519135,0.10631772875785828,0.18989938497543335,0.1424552947282791,0.2795614004135132,0.33018946647644043,0.44437670707702637,0.6596354246139526,0.806799590587616,0.5617372989654541,0.44437670707702637,0.6596354246139526,0.806799590587616,0.5617372989654541
B4,max,all,2,129,0.1961725950241089,0.31115400791168213,0.5147071480751038,0.34868067502975464,0.5337235331535339,0.6804587841033936,0.35121965408325195,0.538070797920227,0.7587864398956299,0.4963539242744446,0.371692419052124,0.5463876724243164,0.7624458074569702,0.4963539242744446
B4,max,all,3,129,0.11166263371706009,0.2005886435508728,0.3707602620124817,0.2529574930667877,0.41096726059913635,0.5479671955108643,0.35790541768074036,0.5630712509155273,0.776187539100647,0.5231457352638245,0.38442501425743103,0.5673840641975403,0.775846540927887,0.523158609867096
B4,max,all,4,129,0.06407362222671509,0.12568891048431396,0.2570829689502716,0.17581450939178467,0.30697211623191833,0.4262063801288605,0.3487459123134613,0.5696370601654053,0.7821726202964783,0.5050413608551025,0.36625537276268005,0.5726837515830994,0.7827478051185608,0.5050792694091797
B4,max,all,5,129,0.04701055586338043,0.09478771686553955,0.21635597944259644,0.13842646777629852,0.25305312871932983,0.365384966135025,0.3586482107639313,0.5620836615562439,0.7848566174507141,0.5076167583465576,0.3829203248023987,0.5740538239479065,0.790086030960083,0.5078316926956177
B4,max,canonical,2,43,0.2027595341205597,0.33538785576820374,0.5494961142539978,0.3534661531448364,0.5257987380027771,0.6989193558692932,0.3570576608181,0.5544940233230591,0.779574453830719,0.5034977197647095,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,max,canonical,3,43,0.1159326359629631,0.21185745298862457,0.4015392065048218,0.2581102252006531,0.39729318022727966,0.5655595660209656,0.3438545763492584,0.5508033037185669,0.7721340656280518,0.5032063126564026,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,max,canonical,4,43,0.07959398627281189,0.1558571755886078,0.32450589537620544,0.19350217282772064,0.31409481167793274,0.47098445892333984,0.35297122597694397,0.5600628852844238,0.7767056822776794,0.5028339624404907,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,max,canonical,5,43,0.054364923387765884,0.11303286999464035,0.27327296137809753,0.14681090414524078,0.2527553141117096,0.4111800491809845,0.34615558385849,0.5446286201477051,0.7707672715187073,0.5031508207321167,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,max,reverse,2,43,0.1985587626695633,0.31988877058029175,0.5246852040290833,0.3542424142360687,0.5319663286209106,0.6997557282447815,0.3585844039916992,0.5535070896148682,0.7635088562965393,0.5104965567588806,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,max,reverse,3,43,0.10654841363430023,0.1975063681602478,0.3580165505409241,0.24586574733257294,0.3960317373275757,0.5467223525047302,0.3495207130908966,0.5558476448059082,0.7685211300849915,0.510774552822113,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,max,reverse,4,43,0.06263741105794907,0.12122216820716858,0.26316848397254944,0.1726631224155426,0.29627087712287903,0.44253960251808167,0.3456692695617676,0.542252779006958,0.7570977807044983,0.5111438632011414,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,max,reverse,5,43,0.04133329913020134,0.08122120797634125,0.19706448912620544,0.12585897743701935,0.22669929265975952,0.3546859622001648,0.3448507487773895,0.5427301526069641,0.7555688619613647,0.5101860761642456,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,max,sha256_seed45,2,43,0.1975843608379364,0.2886947989463806,0.480196475982666,0.3360233008861542,0.5328511595726013,0.6421684622764587,0.38606008887290955,0.5761228203773499,0.7104375958442688,0.522435188293457,0.4066821336746216,0.5765329599380493,0.7118186950683594,0.522435188293457
B4,max,sha256_seed45,3,43,0.12386224418878555,0.2061210572719574,0.36591529846191406,0.2552339434623718,0.44895145297050476,0.532599151134491,0.4389360249042511,0.6690791845321655,0.7735413312911987,0.6180028915405273,0.4550597369670868,0.6505872011184692,0.7620928287506104,0.6180028915405273
B4,max,sha256_seed45,4,43,0.05688946694135666,0.11068351566791534,0.20475830137729645,0.15999412536621094,0.30564069747924805,0.3707234561443329,0.35899263620376587,0.6144578456878662,0.8132320046424866,0.5044739246368408,0.3610721528530121,0.5973870158195496,0.8014020323753357,0.5044739246368408
B4,max,sha256_seed45,5,43,0.0518856979906559,0.10196869820356369,0.19091667234897614,0.1424552947282791,0.2795614004135132,0.33018946647644043,0.43521732091903687,0.6659377217292786,0.815353274345398,0.5617372989654541,0.44437670707702637,0.6596354246139526,0.806799590587616,0.5617372989654541
B4,mean,all,2,129,0.2072410136461258,0.32339704036712646,0.5257684588432312,0.34868067502975464,0.5337235331535339,0.6804587841033936,0.3617435097694397,0.5408530831336975,0.7627933025360107,0.4963539242744446,0.371692419052124,0.5463876724243164,0.7624458074569702,0.4963539242744446
B4,mean,all,3,129,0.12310197949409485,0.21627987921237946,0.3861774206161499,0.2529574930667877,0.41096726059913635,0.5479671955108643,0.3690519332885742,0.570050060749054,0.7803565859794617,0.5231457352638245,0.38442501425743103,0.5673840641975403,0.775846540927887,0.523158609867096
B4,mean,all,4,129,0.07023176550865173,0.14179670810699463,0.26698482036590576,0.17581450939178467,0.30697211623191833,0.4262063801288605,0.3589281737804413,0.5807260870933533,0.7905157208442688,0.5050413608551025,0.36625537276268005,0.5726837515830994,0.7827478051185608,0.5050792694091797
B4,mean,all,5,129,0.05250302702188492,0.11147091537714005,0.23007622361183167,0.13842646777629852,0.25305312871932983,0.365384966135025,0.3714047074317932,0.5718337893486023,0.7954360842704773,0.5076167583465576,0.3829203248023987,0.5740538239479065,0.790086030960083,0.5078316926956177
B4,mean,canonical,2,43,0.2149520218372345,0.34914353489875793,0.5593777894973755,0.3534661531448364,0.5257987380027771,0.6989193558692932,0.36135682463645935,0.555243730545044,0.78228759765625,0.5034977197647095,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,mean,canonical,3,43,0.12587131559848785,0.22425144910812378,0.4102586805820465,0.2581102252006531,0.39729318022727966,0.5655595660209656,0.3651871085166931,0.5621477961540222,0.7882253527641296,0.5032063126564026,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,mean,canonical,4,43,0.08434075117111206,0.16474628448486328,0.32691219449043274,0.19350217282772064,0.31409481167793274,0.47098445892333984,0.3651706278324127,0.5591285228729248,0.7846797704696655,0.5028339624404907,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,mean,canonical,5,43,0.05635813623666763,0.118157297372818,0.2766639292240143,0.14681090414524078,0.2527553141117096,0.4111800491809845,0.3605973720550537,0.5526551604270935,0.7804216742515564,0.5031508207321167,0.3725120425224304,0.5643463730812073,0.7785858511924744,0.5034977197647095
B4,mean,reverse,2,43,0.21162836253643036,0.3367443382740021,0.5386040210723877,0.3542424142360687,0.5319663286209106,0.6997557282447815,0.3749467134475708,0.561781108379364,0.7685652375221252,0.5104965567588806,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,mean,reverse,3,43,0.12758111953735352,0.2215031236410141,0.37803176045417786,0.24586574733257294,0.3960317373275757,0.5467223525047302,0.36367639899253845,0.5669835805892944,0.7693859338760376,0.510774552822113,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,mean,reverse,4,43,0.0839800015091896,0.1554277241230011,0.29244399070739746,0.1726631224155426,0.29627087712287903,0.44253960251808167,0.3741271197795868,0.5708733201026917,0.7807249426841736,0.5111438632011414,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,mean,reverse,5,43,0.05898100882768631,0.11403209716081619,0.22712087631225586,0.12585897743701935,0.22669929265975952,0.3546859622001648,0.3643885850906372,0.5657157301902771,0.776258647441864,0.5101860761642456,0.3810356557369232,0.5610835552215576,0.7687671184539795,0.5104965567588806
B4,mean,sha256_seed45,2,43,0.19893194735050201,0.2864951193332672,0.4805023968219757,0.3360233008861542,0.5328511595726013,0.6421684622764587,0.3985053598880768,0.5748668909072876,0.7124702334403992,0.522435188293457,0.4066821336746216,0.5765329599380493,0.7118186950683594,0.522435188293457
B4,mean,sha256_seed45,3,43,0.12826353311538696,0.21492065489292145,0.37737229466438293,0.2552339434623718,0.44895145297050476,0.532599151134491,0.43555212020874023,0.657322883605957,0.7694637775421143,0.6180028915405273,0.4550597369670868,0.6505872011184692,0.7620928287506104,0.6180028915405273
B4,mean,sha256_seed45,4,43,0.05318271741271019,0.11913521587848663,0.20587635040283203,0.15999412536621094,0.30564069747924805,0.3707234561443329,0.35083675384521484,0.6179414987564087,0.8117422461509705,0.5044739246368408,0.3610721528530121,0.5973870158195496,0.8014020323753357,0.5044739246368408
B4,mean,sha256_seed45,5,43,0.05809342861175537,0.1226920560002327,0.20528249442577362,0.1424552947282791,0.2795614004135132,0.33018946647644043,0.4374626576900482,0.6631854176521301,0.8158632516860962,0.5617372989654541,0.44437670707702637,0.6596354246139526,0.806799590587616,0.5617372989654541
