method,reference_scene_id,master_sequence_id,order_id,horizon,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall,update_scan_count,update_point_count,cumulative_scan_count
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,2,0.43730708956718445,0.7048611044883728,0.78125,0.4629629850387573,0.7291666865348816,0.78125,0.7203704118728638,0.8791666030883789,0.8791666030883789,0.7388888597488403,5,5,5,5,0,0,0,0,0,1.0,1.0,,,,2,113770,2
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,2,0.41191166639328003,0.6840277910232544,0.78125,0.4560185670852661,0.7291666865348816,0.78125,0.7129629254341125,0.8708333969116211,0.8708333969116211,0.7388888597488403,0,5,0,5,0,5,0,0,0,0.0,0.0,0.0,,,2,23518,2
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,3,0.27237653732299805,0.4253472089767456,0.43871527910232544,0.32175925374031067,0.4895833432674408,0.5416666865348816,0.5387731790542603,0.7013888955116272,0.7348958253860474,0.5810185074806213,10,10,13,13,2,2,12,2,0,1.0,1.0,1.0,0.0,0.0,3,175774,5
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,3,0.3153935372829437,0.4739583432674408,0.4861111044883728,0.3240740895271301,0.4895833432674408,0.5104166865348816,0.5544367432594299,0.7407985925674438,0.7824652791023254,0.6087963581085205,1,10,1,13,1,13,12,2,2,0.1,0.07692307692307693,0.07692307692307693,1.0,0.16666666666666666,2,62004,4
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,4,0.24220678210258484,0.3940972089767456,0.4019097089767456,0.3310185372829437,0.4583333432674408,0.4895833432674408,0.7537037134170532,0.8166667222976685,0.8666666746139526,0.8148148655891418,13,14,16,17,2,3,12,2,0,0.9285714285714286,0.9411764705882353,0.6666666666666666,0.0,0.0,4,190080,9
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,4,0.26678240299224854,0.4427083432674408,0.4548611044883728,0.2754629850387573,0.4583333432674408,0.4791666567325592,0.7802469730377197,0.8666666746139526,0.9333333969116211,0.7925926446914673,2,14,1,17,2,18,12,2,2,0.14285714285714285,0.058823529411764705,0.1111111111111111,1.0,0.16666666666666666,2,14306,6
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,5,0.1666666716337204,0.265625,0.3954613208770752,0.2083333283662796,0.3125,0.4895833432674408,0.35277774930000305,0.4453703463077545,0.6379629969596863,0.4888889193534851,16,17,19,20,3,4,18,2,0,0.9411764705882353,0.95,0.75,0.0,0.0,5,224746,14
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,canonical,5,0.18132716417312622,0.3159722089767456,0.4409722089767456,0.18518517911434174,0.3333333134651184,0.4583333432674408,0.3650793135166168,0.4067460298538208,0.5769901275634766,0.42592594027519226,2,17,1,21,2,22,18,3,3,0.11764705882352941,0.047619047619047616,0.09090909090909091,1.0,0.16666666666666666,2,34666,8
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,2,0.3587261438369751,0.5856481194496155,0.6064373850822449,0.4104938209056854,0.6388888955116272,0.7222222685813904,0.8037037253379822,0.9333333969116211,0.9333333969116211,0.8148148655891418,4,4,4,4,0,0,0,0,0,1.0,1.0,,,,2,48972,2
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,2,0.34590503573417664,0.5976430773735046,0.5976430773735046,0.4888888895511627,0.8333333134651184,0.8333333134651184,0.7648148536682129,0.8166667222976685,0.9333333969116211,0.7925926446914673,0,4,0,4,0,4,0,0,0,0.0,0.0,0.0,,,2,14306,2
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,3,0.30536264181137085,0.5572916865348816,0.5915178656578064,0.33912038803100586,0.5729166865348816,0.6354166865348816,0.5758101940155029,0.7222222089767456,0.7596726417541504,0.6157407760620117,8,8,9,9,2,2,6,1,0,1.0,1.0,1.0,0.0,0.0,3,110976,5
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,3,0.37224265933036804,0.6822916865348816,0.6822916865348816,0.3854166567325592,0.6979166865348816,0.6979166865348816,0.5583537220954895,0.7167824506759644,0.7840278148651123,0.5960648059844971,0,8,0,9,0,9,6,1,1,0.0,0.0,0.0,1.0,0.16666666666666666,2,62004,4
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,4,0.2118055671453476,0.4427083432674408,0.4427083432674408,0.2539682686328888,0.523809552192688,0.523809552192688,0.724074125289917,0.8999999761581421,0.8999999761581421,0.7444444298744202,13,13,13,14,3,4,6,1,0,1.0,0.9285714285714286,0.75,0.0,0.0,4,134494,9
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,4,0.28543707728385925,0.6510416865348816,0.6510416865348816,0.2986111044883728,0.6666666865348816,0.6666666865348816,0.6499999761581421,0.8500000238418579,0.8500000238418579,0.6499999761581421,0,13,0,14,0,14,6,1,1,0.0,0.0,0.0,1.0,0.16666666666666666,2,23518,6
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,5,0.18209876120090485,0.3940972089767456,0.4066220223903656,0.23148149251937866,0.4583333432674408,0.5104166865348816,0.49037906527519226,0.7517361044883728,0.8138889074325562,0.5486111044883728,18,18,20,21,5,6,18,2,0,1.0,0.9523809523809523,0.8333333333333334,0.0,0.0,5,224746,14
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,reverse,5,0.21026234328746796,0.5659722089767456,0.5659722089767456,0.21990741789340973,0.5833333730697632,0.5833333730697632,0.48933473229408264,0.7608506679534912,0.8265625238418579,0.5428240895271301,0,18,0,22,0,22,18,3,3,0.0,0.0,0.0,1.0,0.16666666666666666,2,90252,8
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,2,0.3535315692424774,0.5947515964508057,0.6069043874740601,0.3819444477558136,0.6354166865348816,0.65625,0.5774899125099182,0.7197515964508057,0.7902377247810364,0.6111111640930176,4,5,4,5,0,1,0,0,0,0.8,0.8,0.0,,,2,96670,2
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,2,0.43352624773979187,0.7135416865348816,0.7135416865348816,0.4490741193294525,0.7291666865348816,0.7291666865348816,0.5784544348716736,0.7284321784973145,0.7978765964508057,0.6134259700775146,0,5,0,5,0,5,0,0,0,0.0,0.0,0.0,,,2,62004,2
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,3,0.2534722089767456,0.484375,0.5776966214179993,0.2951388955116272,0.53125,0.6354166865348816,0.7574074864387512,0.8666666746139526,0.9333333969116211,0.7629629969596863,8,9,8,9,0,1,0,0,0,0.8888888888888888,0.8888888888888888,0.0,,,3,110976,5
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,3,0.38549384474754333,0.6770833730697632,0.6770833730697632,0.3923611342906952,0.6770833730697632,0.6770833730697632,0.7802469730377197,0.8666666746139526,0.9333333969116211,0.7925926446914673,0,9,0,9,0,9,0,0,0,0.0,0.0,0.0,,,2,14306,4
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,4,0.15735480189323425,0.40388256311416626,0.41040539741516113,0.2256944477558136,0.5208333730697632,0.5416666865348816,0.5044174194335938,0.7598958015441895,0.808506965637207,0.5983796715736389,12,13,15,16,3,4,12,2,0,0.9230769230769231,0.9375,0.75,0.0,0.0,4,201228,9
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,4,0.1692708283662796,0.5234375,0.53125,0.21875,0.59375,0.625,0.48418208956718445,0.7482638955116272,0.7795138955116272,0.5590277910232544,0,13,0,16,1,17,12,2,2,0.0,0.0,0.058823529411764705,1.0,0.16666666666666666,2,90252,6
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,5,0.18333333730697632,0.390625,0.3932291567325592,0.25,0.4375,0.4583333432674408,0.6981481909751892,0.8500000238418579,0.8500000238418579,0.7388888597488403,17,18,20,21,5,6,12,2,0,0.9444444444444444,0.9523809523809523,0.8333333333333334,0.0,0.0,5,224746,14
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_00-scene0079_09-scene0079_05-scene0079_04-scene0079_03,sha256_seed45,5,0.2083333283662796,0.5625,0.5703125,0.2083333283662796,0.5625,0.59375,0.7129629254341125,0.8708333969116211,0.8708333969116211,0.7388888597488403,0,18,0,21,1,22,12,2,2,0.0,0.0,0.045454545454545456,1.0,0.16666666666666666,2,23518,8
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,2,0.5661928057670593,0.678626537322998,0.7529430985450745,0.6111111044883728,0.7361111044883728,0.8055555820465088,0.6592592597007751,0.8666666150093079,0.9055555462837219,0.6592592597007751,0,0,0,0,0,0,0,0,0,,,,,,2,71725,2
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,2,0.4585939049720764,0.5651986002922058,0.6100694537162781,0.6157407164573669,0.7638888955116272,0.7916666865348816,0.6696913242340088,0.894444465637207,0.9527777433395386,0.7111111283302307,0,0,0,0,2,2,0,0,0,,,1.0,,,2,33051,2
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,3,0.1189744845032692,0.3273003399372101,0.3769717216491699,0.2118055522441864,0.4375,0.4375,0.18840552866458893,0.579637885093689,0.6411458253860474,0.2907407581806183,3,3,5,5,0,0,8,2,0,1.0,1.0,,0.0,0.0,3,156591,5
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,3,0.1743634194135666,0.2944444417953491,0.3125,0.19675925374031067,0.3125,0.3125,0.25269290804862976,0.5062500238418579,0.671093761920929,0.34351852536201477,1,5,2,7,2,7,8,2,1,0.2,0.2857142857142857,0.2857142857142857,0.5,0.125,2,84866,4
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,0.09577546268701553,0.2161458283662796,0.4166666865348816,0.11921297013759613,0.2395833432674408,0.4166666865348816,0.6194444298744202,0.762499988079071,0.8500000238418579,0.644444465637207,5,5,8,8,1,1,9,2,0,1.0,1.0,1.0,0.0,0.0,4,196112,9
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,4,0.1624806970357895,0.2776041626930237,0.2916666567325592,0.17592592537403107,0.2916666567325592,0.2916666567325592,0.5722222328186035,0.7916666269302368,0.8999999761581421,0.6000000238418579,2,7,2,10,3,11,9,2,1,0.2857142857142857,0.2,0.2727272727272727,0.5,0.1111111111111111,2,39521,6
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,0.019675925374031067,0.0243055559694767,0.15234375,0.0763888880610466,0.109375,0.234375,0.6162919402122498,0.7003968358039856,0.7916666865348816,0.6666666269302368,8,8,15,15,1,1,17,4,0,1.0,1.0,1.0,0.0,0.0,5,260628,14
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,canonical,5,0.13946759700775146,0.2506510317325592,0.25390625,0.1527777761220932,0.265625,0.265625,0.5350529551506042,0.5575396418571472,0.6648243069648743,0.6759259104728699,3,10,4,17,3,16,16,6,4,0.3,0.23529411764705882,0.1875,0.6666666666666666,0.25,2,64516,8
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,2,0.4689153730869293,0.4940476417541504,0.576785683631897,0.4920634925365448,0.5238094925880432,0.6547619104385376,0.5902777314186096,0.7916666269302368,0.8999999761581421,0.7333333492279053,4,4,4,4,1,1,0,0,0,1.0,1.0,1.0,,,2,104037,2
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,2,0.40542325377464294,0.4503968358039856,0.5359126925468445,0.4920634925365448,0.5476190447807312,0.6071428656578064,0.5879629254341125,0.7916666269302368,0.8999999761581421,0.7333333492279053,1,4,1,4,2,5,0,0,0,0.25,0.25,0.4,,,2,39521,2
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,3,0.09713955223560333,0.1116071492433548,0.2366071492433548,0.13359789550304413,0.1636904776096344,0.2886904776096344,0.1866319477558136,0.3524305522441864,0.5277777910232544,0.25578704476356506,5,5,9,9,2,2,7,4,0,1.0,1.0,1.0,0.0,0.0,3,188903,5
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,3,0.05459130182862282,0.19166666269302368,0.3177083432674408,0.0815972238779068,0.2239583432674408,0.3489583432674408,0.18993055820465088,0.4798611104488373,0.6439236402511597,0.20787037909030914,2,6,1,9,2,10,7,3,3,0.3333333333333333,0.1111111111111111,0.2,1.0,0.42857142857142855,2,84866,4
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,4,0.07779431343078613,0.0890377014875412,0.2527281641960144,0.109623022377491,0.1324404776096344,0.306547611951828,0.5537037253379822,0.7166666388511658,0.7166666388511658,0.6370370388031006,10,10,14,14,2,2,7,4,0,1.0,1.0,1.0,0.0,0.0,4,221954,9
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,4,0.0503472238779068,0.1901041567325592,0.3151041567325592,0.0625,0.2083333432674408,0.3333333432674408,0.6537037491798401,0.8666666150093079,0.9055555462837219,0.703703761100769,3,10,2,14,3,15,7,3,3,0.3,0.14285714285714285,0.2,1.0,0.42857142857142855,2,33051,6
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,5,0.0957341268658638,0.1116071417927742,0.2857142686843872,0.0957341268658638,0.1116071417927742,0.2857142686843872,0.48981478810310364,0.5122222304344177,0.5688889026641846,0.694444477558136,10,10,17,17,2,2,16,5,0,1.0,1.0,1.0,0.0,0.0,5,260628,14
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,reverse,5,0.013888888992369175,0.125,0.25,0.013888888992369175,0.125,0.25,0.6664136052131653,0.7016666531562805,0.8822619318962097,0.8088889122009277,3,10,3,17,4,18,16,4,4,0.3,0.17647058823529413,0.2222222222222222,1.0,0.25,2,38674,8
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,2,0.2611111104488373,0.28833335638046265,0.34166666865348816,0.31111112236976624,0.3333333432674408,0.5733333826065063,0.6698148250579834,0.704444408416748,0.7964444160461426,0.7333333492279053,3,3,3,3,0,0,0,0,0,1.0,1.0,,,,2,78195,2
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,2,0.30259257555007935,0.48444443941116333,0.48444443941116333,0.35555556416511536,0.5333333611488342,0.5333333611488342,0.6519629955291748,0.704444408416748,0.8027777671813965,0.7333333492279053,1,3,1,3,0,2,0,0,0,0.3333333333333333,0.3333333333333333,0.0,,,2,38674,2
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,3,0.42691802978515625,0.4389881193637848,0.474702388048172,0.4523809552192688,0.4642857015132904,0.5,0.5165343880653381,0.5575396418571472,0.653769850730896,0.6759259104728699,5,5,6,6,0,0,0,0,0,1.0,1.0,,,,3,142711,5
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,3,0.2903635799884796,0.31147247552871704,0.33935657143592834,0.4365079402923584,0.4642857015132904,0.4642857015132904,0.48059967160224915,0.5158730149269104,0.6071428656578064,0.6137565970420837,1,5,2,6,2,6,0,0,0,0.2,0.3333333333333333,0.3333333333333333,,,2,64516,4
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,4,0.19820310175418854,0.2638227641582489,0.27638888359069824,0.26534390449523926,0.36666664481163025,0.36666664481163025,0.5925925970077515,0.7166666388511658,0.7166666388511658,0.6592592597007751,8,8,9,9,2,2,2,0,0,1.0,1.0,1.0,,0.0,4,175762,9
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,4,0.15013228356838226,0.15892855823040009,0.15892855823040009,0.17619048058986664,0.20714285969734192,0.20714285969734192,0.549074113368988,0.7166666388511658,0.7166666388511658,0.6222222447395325,2,8,3,9,4,10,2,0,0,0.25,0.3333333333333333,0.4,,0.0,2,33051,6
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,5,0.02281746082007885,0.02566964365541935,0.1919642835855484,0.0436507947742939,0.0491071417927742,0.1919642835855484,0.19305555522441864,0.3557291626930237,0.5416666865348816,0.2361111044883728,11,11,14,14,2,2,12,1,0,1.0,1.0,1.0,0.0,0.0,5,260628,14
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_01-scene0079_06-scene0079_11-scene0079_10-scene0079_02,sha256_seed45,5,0.11841409653425217,0.15670955181121826,0.16015625,0.1319444477558136,0.171875,0.171875,0.2773842215538025,0.5027778148651123,0.671093761920929,0.34351852536201477,3,12,3,16,4,17,12,2,2,0.25,0.1875,0.23529411764705882,1.0,0.16666666666666666,2,84866,8
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,2,0.2886904776096344,0.3928571343421936,0.46815475821495056,0.3095238208770752,0.3928571343421936,0.6071428656578064,0.5760582089424133,0.8333333730697632,0.9523810148239136,0.5899471044540405,4,4,4,4,1,1,0,0,0,1.0,1.0,1.0,,,2,100951,2
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,2,0.127976194024086,0.1726190596818924,0.2306547611951828,0.1865079402923584,0.2142857164144516,0.3095238208770752,0.4847883880138397,0.7261905074119568,0.773809552192688,0.6534391641616821,1,4,1,4,1,4,0,0,0,0.25,0.25,0.25,,,2,36435,2
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,3,0.14375001192092896,0.3531250059604645,0.3697916865348816,0.23402778804302216,0.4000000059604645,0.4520833492279053,0.4119406044483185,0.7738715410232544,0.8051215410232544,0.4861111044883728,11,11,13,13,2,2,10,2,0,1.0,1.0,1.0,0.0,0.0,3,191203,5
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,3,0.1467013955116272,0.2760416865348816,0.2760416865348816,0.2395833283662796,0.3125,0.3125,0.4851369261741638,0.7480158805847168,0.7894965410232544,0.5960648059844971,2,11,2,14,2,14,10,2,2,0.18181818181818182,0.14285714285714285,0.14285714285714285,1.0,0.2,2,90252,4
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,4,0.09861111640930176,0.19687500596046448,0.3244791626930237,0.14027778804302216,0.24375000596046448,0.3895833492279053,0.8060184717178345,0.8791666030883789,0.8791666030883789,0.8222222328186035,16,16,18,18,3,3,10,2,0,1.0,1.0,1.0,0.0,0.0,4,214721,9
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,4,0.1059027761220932,0.1953125,0.1953125,0.1944444477558136,0.21875,0.21875,0.7129629254341125,0.8708333969116211,0.8708333969116211,0.7388888597488403,2,16,2,19,2,19,10,2,2,0.125,0.10526315789473684,0.10526315789473684,1.0,0.2,2,23518,6
FullHistory,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,5,0.0763888880610466,0.171875,0.296875,0.1180555522441864,0.21875,0.34375,0.5697337985038757,0.703125,0.7239583730697632,0.6064814925193787,21,21,25,25,3,3,22,3,0,1.0,1.0,1.0,0.0,0.0,5,276725,14
Persist4D-V2,137a8158-1db5-2cc0-8003-31c12610471e,scene0079_02-scene0079_08-scene0079_00-scene0079_09-scene0079_05,canonical,5,0.0815972238779068,0.1953125,0.1953125,0.0972222238779068,0.21875,0.21875,0.5544367432594299,0.7407985925674438,0.7824652791023254,0.6087963581085205,3,21,3,27,3,27,22,4,4,0.14285714285714285,0.1111111111111111,0.1111111111111111,1.0,0.18181818181818182,2,62004,8
