event_type,data_role,logical_unit_id,reference_id,method,config_id,absolute_stage,group_count,anchor_count,matched_group_count,new_identity_count,nonresident_count,overlap_lock_count,feature_edge_count,joint_edge_count,overlap_edge_count,missing_overlap_edge_count,zero_norm_query_count,zero_norm_anchor_count,mean_decision_score,mean_decision_margin,assignment_sha256
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,0,43,0,0,43,34,0,0,0,0,0,0,0,0.0,0.0,c0dae0b1c31a83eedb83bf1060b236dab090699f7b8ba8676b949a77cfcc8cab
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,1,55,43,43,12,46,0,0,0,1364,1001,0,0,0.7251641837033358,0.06047766425392844,326dc4f7257058490d040c692baa3e475cc5d398034d96be5e5065d9d83a05e1
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,2,56,55,55,1,47,0,0,0,2300,780,0,0,0.9243289551564625,0.05835811900241034,05d357de996425f4474324dd5f7e8bc980556900001394dc6a2851b0503b4f40
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,3,60,56,56,4,51,0,0,0,2652,708,0,0,0.8743138651053111,0.05381996631622314,bd9ce8561e1fbbcbe4ab57c17737dd6dbdae764c76a8ede99f717e6633382b5f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00044,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,4,58,60,58,0,49,0,0,0,2080,1400,0,0,0.9444883075253717,0.04902657455411451,a03eecede9f7ff1e3de052e4ba572ce853ece0deeb225a4c87eeaacc84abb261
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,0,58,0,0,58,49,0,0,0,0,0,0,0,0.0,0.0,33de82052da4801dd029f117c686f6dd7d7cd08d9695395fd0056ca443ecef5b
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,1,55,58,55,0,46,0,0,0,2052,1138,0,0,0.9748707218603654,0.041203303770585495,4b58d4d0a0650ee81312257e1dee25808f97a94793e384b4d2f4f14115e6ad08
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,2,58,55,55,3,49,0,0,0,2112,1078,0,0,0.9284135473185572,0.040757751670377006,b58bfa9557aea3d0486569f54343117b5823e41afd7798df74fe51efdb1456aa
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,3,58,58,58,0,49,0,0,0,2400,964,0,0,0.978847815044995,0.038465194661041785,11b686b216b78419d6a440e66a927e95b0089dfb6642fd61520590d9bb2cf42a
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,4,54,58,54,0,45,0,0,0,2024,1108,0,0,0.9729456868436601,0.04001594252056546,f7ed7827921793b2ff7044899cf149b2678bb516f1a268e9be93dea0d1a2a747
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,0,58,0,0,58,49,0,0,0,0,0,0,0,0.0,0.0,ccc105ada7cb51d5604792c933a581d8cb1d1fe5048f076457a87cc388968325
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,1,55,58,55,0,46,3,0,0,2052,1138,0,0,0.9679836609146811,0.05758628086610274,63c86fcd5b67b4b4a015c68d489bc847988a4499d6465a296eb0d6009ae2b806
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,2,58,55,55,3,49,5,0,0,2112,1078,0,0,0.9197890131637968,0.09128688635497258,a5fc18881bd0578295993dab96e4e7fdf5c9b71367271f3c912bd6d8227c9e50
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,3,58,58,58,0,49,5,0,0,2400,964,0,0,0.967629106908009,0.06145847357552627,0a9f321f2f9c14f9cca3cf40c3ddec0cdef263318e302465a45c100275806c5c
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,4,54,58,54,0,45,3,0,0,2024,1108,0,0,0.9693345361285739,0.06429410643047756,44c0790b804fa5420c9a3dd7dbefe970e776d5ae5b9b5d0b8339bea915741278
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,0,58,0,0,58,49,0,0,0,0,0,0,0,0.0,0.0,e6a3e11a1377f609c59efd6d4e513c754db4732fcd20f03c2f2de956182feb92
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,1,55,58,55,0,46,0,0,0,2052,1138,0,0,0.9318856553597884,0.05556583079424771,066d572edc5e1a4ea09576370480dff37527a92731437e4cc49483239193ae58
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,2,58,55,54,4,49,0,0,0,2112,1078,0,0,0.8605208807978136,0.05713122466514851,037002445c61b9b1e6d2a01c1fc1c2a4c058a1b79c3644d5c99f1e430c972b1b
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,3,58,58,57,1,49,0,0,0,2400,964,0,0,0.904527510034627,0.05129263318818191,e0a1d45de2072dd5c538d2b8757efbc068a06caa49041a4d527066a82aa46a32
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00045,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,4,54,58,54,0,45,0,0,0,2024,1108,0,0,0.9210399124357436,0.053542109551253145,5e63786f24a3a0007ad7a793d6670251cd36719ae96e286c37c4f7a4f1e99e59
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,0,49,0,0,49,40,0,0,0,0,0,0,0,0.0,0.0,26b9f34bfc7b1318bc308e65e2e9384bd6eb6c7535073404e33fe226acafe251
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,1,52,49,49,3,43,0,0,0,1804,744,0,0,0.9249230909806031,0.042454306895916276,ec07dab6b5669fd092296590deb72900664fbbc8f550ed7c3719d8e53b701b37
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,2,58,52,52,6,49,0,0,0,2156,860,0,0,0.8832626723009964,0.04004811932300699,60b3edaea772508e5de55e0406e37882b7119813888915f82fc5deab3334dad4
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,3,59,58,58,1,50,0,0,0,2156,1266,0,0,0.9597153673737736,0.0394852545301793,d71051b987fb7b691006a6eb355614dcca1dd7c0375e8dc6811473980766a834
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A0-U-default,A0-U-tau-0.666666666667,4,58,59,58,0,49,0,0,0,2450,972,0,0,0.9789271693805168,0.038849990943382526,ae76a0102e5bc1da9286cc84b742af8419c3f92e4bee25e0b6c3d52525d77616
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,0,49,0,0,49,40,0,0,0,0,0,0,0,0.0,0.0,36b6b8baefe46771d1f28d57eec5f3ec38425949c3271d879402abebd19c5e0e
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,1,52,49,49,3,43,7,0,0,1804,744,0,0,0.9148053824901581,0.08957605637036838,97c632f2ebd6af8ce9a4ecb7af97c7a1bf78581ff5d746c7547c1b30cb4d062d
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,2,58,52,52,6,49,5,0,0,2156,860,0,0,0.8736436387588238,0.071560505135306,f930b79b720a01f157902cd87381dc0945a0e89edd92a49db848cde3da0d0f91
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,3,59,58,58,1,50,2,0,0,2156,1266,0,0,0.9589502952866635,0.0603591375431772,e4212485eadbd0dd3cb6e24dd6ddae9712314320fe8b52f79c13ed7bf91e8ba9
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A1-default,A1-theta-0.65,4,58,59,58,0,49,4,0,0,2450,972,0,0,0.9740521198716657,0.036008696103918145,e0032f3cdaa0f8053c95efeecf5de0516c8ce9cb8e5c01cde647af1eac9b223b
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,0,49,0,0,49,40,0,0,0,0,0,0,0,0.0,0.0,2d5318eec05af7bd9376e25e6e1020ea05b3af6662c3a15081e9031de97af71f
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,1,52,49,49,3,43,0,0,0,1804,744,0,0,0.8890793713239523,0.06442252603861001,4354aeaae48abc9aeec36926a3f3222f743b31a0d594808aa7798f3370110000
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,2,58,52,52,6,49,0,0,0,2156,860,0,0,0.8431103229522705,0.06226569722438681,8f9bcf9d25e2839b7f35a442444ce83d40edd66f354812aba42ee1feff59bcaa
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,3,59,58,58,1,50,0,0,0,2156,1266,0,0,0.9269379033880719,0.04990994021043939,fcaf7ccc5a456a269f13c45a5478887fd5dc53253cfaf9d82789e81498f1a14e
ASSIGNMENT_SUMMARY,DEV-SEL,DEV-SEL:00046,50e7c0ad-0730-2a5f-8635-252404ee82e0,A2-default,A2-lambda-0.25-tau-0.666666666667,4,58,59,58,0,49,0,0,0,2450,972,0,0,0.9444634955504845,0.048762737677015104,43afb45c94579502bdb85e3f52e89c014dedd4dc78e73a5f75857b445194bd9b
