method_id,method,reference_scene_id,master_sequence_id,order_id,horizon,tracker_initialization_horizon,task_metric_source,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall
B1,Pairwise Feature Association,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,sha256_seed45,5,2,frozen_full_history_cache,0.08744855970144272,0.125,0.5555555820465088,0.12962962687015533,0.1666666716337204,0.5555555820465088,0.4691357910633087,0.8055555820465088,1.0,0.5432098507881165,0,10,2,14,0,12,1,1,0,0.0,0.14285714285714285,0.0,0.0,0.0
B2,Pairwise Feature-Class Association,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,sha256_seed45,5,2,frozen_full_history_cache,0.08744855970144272,0.125,0.5555555820465088,0.12962962687015533,0.1666666716337204,0.5555555820465088,0.4691357910633087,0.8055555820465088,1.0,0.5432098507881165,0,10,2,14,0,12,1,1,0,0.0,0.14285714285714285,0.0,0.0,0.0
B3,EMA Temporal Association,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,sha256_seed45,5,2,frozen_full_history_cache,0.08744855970144272,0.125,0.5555555820465088,0.12962962687015533,0.1666666716337204,0.5555555820465088,0.4691357910633087,0.8055555820465088,1.0,0.5432098507881165,0,10,2,14,0,12,1,1,0,0.0,0.14285714285714285,0.0,0.0,0.0
B4,Full-History + Persistent-State Diagnostic,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,sha256_seed45,5,2,frozen_full_history_cache,0.08744855970144272,0.125,0.5555555820465088,0.12962962687015533,0.1666666716337204,0.5555555820465088,0.4691357910633087,0.8055555820465088,1.0,0.5432098507881165,0,10,0,14,0,14,1,1,1,0.0,0.0,0.0,1.0,1.0
FullHistoryNative,ReScene4D Full-History,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,sha256_seed45,5,2,frozen_full_history_cache,0.08744855970144272,0.125,0.5555555820465088,0.12962962687015533,0.1666666716337204,0.5555555820465088,0.4691357910633087,0.8055555820465088,1.0,0.5432098507881165,10,10,14,14,0,0,1,1,0,1.0,1.0,,0.0,0.0
Persist4D,Persist4D Persistent Entity State,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_04-scene0219_00-scene0219_03-scene0219_02-scene0219_01,sha256_seed45,5,1,frozen_persist4d_cache,0.23456789553165436,0.4444444477558136,0.6666666865348816,0.2638888955116272,0.5,0.8571428656578064,0.48148149251937866,0.6666666865348816,0.8888888955116272,0.5416666865348816,2,16,1,19,0,18,1,1,1,0.125,0.05263157894736842,0.0,1.0,1.0
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,2,frozen_full_history_cache,0.1991669088602066,0.34155601263046265,0.5709127187728882,0.272769957780838,0.48095235228538513,0.7458332777023315,0.5878676176071167,0.6632589101791382,0.9016666412353516,0.7136150598526001,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,2,frozen_full_history_cache,0.1991669088602066,0.34155601263046265,0.5709127187728882,0.272769957780838,0.48095235228538513,0.7458332777023315,0.5878676176071167,0.6632589101791382,0.9016666412353516,0.7136150598526001,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,2,frozen_full_history_cache,0.1991669088602066,0.34155601263046265,0.5709127187728882,0.272769957780838,0.48095235228538513,0.7458332777023315,0.5878676176071167,0.6632589101791382,0.9016666412353516,0.7136150598526001,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,2,frozen_full_history_cache,0.1991669088602066,0.34155601263046265,0.5709127187728882,0.272769957780838,0.48095235228538513,0.7458332777023315,0.5878676176071167,0.6632589101791382,0.9016666412353516,0.7136150598526001,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,2,frozen_full_history_cache,0.1991669088602066,0.34155601263046265,0.5709127187728882,0.272769957780838,0.48095235228538513,0.7458332777023315,0.5878676176071167,0.6632589101791382,0.9016666412353516,0.7136150598526001,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,2,1,frozen_persist4d_cache,0.10717593133449554,0.17291666567325592,0.37708333134651184,0.11079812049865723,0.21904762089252472,0.40833336114883423,0.5724537372589111,0.6312500238418579,0.824999988079071,0.5896713733673096,0,3,0,3,5,8,0,0,0,0.0,0.0,0.625,,
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,2,frozen_full_history_cache,0.12201077491044998,0.20390242338180542,0.47452741861343384,0.1882629096508026,0.4095238149166107,0.5333333015441895,0.3333333432674408,0.5,0.6979166865348816,0.4444444477558136,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,2,frozen_full_history_cache,0.12201077491044998,0.20390242338180542,0.47452741861343384,0.1882629096508026,0.4095238149166107,0.5333333015441895,0.3333333432674408,0.5,0.6979166865348816,0.4444444477558136,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,2,frozen_full_history_cache,0.12201077491044998,0.20390242338180542,0.47452741861343384,0.1882629096508026,0.4095238149166107,0.5333333015441895,0.3333333432674408,0.5,0.6979166865348816,0.4444444477558136,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,2,frozen_full_history_cache,0.12201077491044998,0.20390242338180542,0.47452741861343384,0.1882629096508026,0.4095238149166107,0.5333333015441895,0.3333333432674408,0.5,0.6979166865348816,0.4444444477558136,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,2,frozen_full_history_cache,0.12201077491044998,0.20390242338180542,0.47452741861343384,0.1882629096508026,0.4095238149166107,0.5333333015441895,0.3333333432674408,0.5,0.6979166865348816,0.4444444477558136,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,3,1,frozen_persist4d_cache,0.0694444477558136,0.125,0.2604166865348816,0.07042253762483597,0.1428571492433548,0.3333333432674408,0.3333333432674408,0.5,0.515625,0.4444444477558136,0,3,0,5,5,10,2,1,1,0.0,0.0,0.5,1.0,0.5
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,4,2,frozen_full_history_cache,0.061728399246931076,0.0694444477558136,0.22430555522441864,0.0694444477558136,0.1041666716337204,0.3166666626930237,0.49562501907348633,0.7043750286102295,0.8177083730697632,0.5430555939674377,0,0,3,3,1,1,4,2,0,,1.0,1.0,0.0,0.0
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,4,2,frozen_full_history_cache,0.061728399246931076,0.0694444477558136,0.22430555522441864,0.0694444477558136,0.1041666716337204,0.3166666626930237,0.49562501907348633,0.7043750286102295,0.8177083730697632,0.5430555939674377,0,0,3,3,1,1,4,2,0,,1.0,1.0,0.0,0.0
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,4,2,frozen_full_history_cache,0.061728399246931076,0.0694444477558136,0.22430555522441864,0.0694444477558136,0.1041666716337204,0.3166666626930237,0.49562501907348633,0.7043750286102295,0.8177083730697632,0.5430555939674377,0,0,2,3,1,2,4,2,1,,0.6666666666666666,0.5,0.5,0.25
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,4,2,frozen_full_history_cache,0.061728399246931076,0.0694444477558136,0.22430555522441864,0.0694444477558136,0.1041666716337204,0.3166666626930237,0.49562501907348633,0.7043750286102295,0.8177083730697632,0.5430555939674377,0,0,1,3,5,7,4,2,1,,0.3333333333333333,0.7142857142857143,0.5,0.25
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,4,2,frozen_full_history_cache,0.061728399246931076,0.0694444477558136,0.22430555522441864,0.0694444477558136,0.1041666716337204,0.3166666626930237,0.49562501907348633,0.7043750286102295,0.8177083730697632,0.5430555939674377,0,0,3,3,0,0,4,2,0,,1.0,,0.0,0.0
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,4,1,frozen_persist4d_cache,0.0694444477558136,0.125,0.1354166716337204,0.0694444477558136,0.125,0.190476194024086,0.47974538803100586,0.625,0.78125,0.5515872836112976,0,3,0,13,5,18,12,7,7,0.0,0.0,0.2777777777777778,1.0,0.5833333333333334
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,5,2,frozen_full_history_cache,0.04282407462596893,0.0598958358168602,0.21597221493721008,0.07175926119089127,0.1458333432674408,0.3375000059604645,0.22083333134651184,0.23749999701976776,0.4000000059604645,0.375,0,0,4,4,1,1,7,2,0,,1.0,1.0,0.0,0.0
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,5,2,frozen_full_history_cache,0.04282407462596893,0.0598958358168602,0.21597221493721008,0.07175926119089127,0.1458333432674408,0.3375000059604645,0.22083333134651184,0.23749999701976776,0.4000000059604645,0.375,0,0,4,4,1,1,7,2,0,,1.0,1.0,0.0,0.0
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,5,2,frozen_full_history_cache,0.04282407462596893,0.0598958358168602,0.21597221493721008,0.07175926119089127,0.1458333432674408,0.3375000059604645,0.22083333134651184,0.23749999701976776,0.4000000059604645,0.375,0,0,3,4,1,2,7,2,1,,0.75,0.5,0.5,0.14285714285714285
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,5,2,frozen_full_history_cache,0.04282407462596893,0.0598958358168602,0.21597221493721008,0.07175926119089127,0.1458333432674408,0.3375000059604645,0.22083333134651184,0.23749999701976776,0.4000000059604645,0.375,0,0,1,4,5,8,7,2,1,,0.25,0.625,0.5,0.14285714285714285
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,5,2,frozen_full_history_cache,0.04282407462596893,0.0598958358168602,0.21597221493721008,0.07175926119089127,0.1458333432674408,0.3375000059604645,0.22083333134651184,0.23749999701976776,0.4000000059604645,0.375,0,0,4,4,0,0,7,2,0,,1.0,,0.0,0.0
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,canonical,5,1,frozen_persist4d_cache,0.0694444477558136,0.125,0.1354166716337204,0.0694444477558136,0.125,0.2222222238779068,0.3506944477558136,0.4375,0.4375,0.4027777910232544,1,4,1,16,6,21,15,8,8,0.25,0.0625,0.2857142857142857,1.0,0.5333333333333333
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,2,2,frozen_full_history_cache,0.3926090896129608,0.4121527671813965,0.5798611640930176,0.4611111283302307,0.5291666984558105,0.7166666984558105,0.614907443523407,0.7208333015441895,0.949999988079071,0.6458333134651184,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,2,2,frozen_full_history_cache,0.3926090896129608,0.4121527671813965,0.5798611640930176,0.4611111283302307,0.5291666984558105,0.7166666984558105,0.614907443523407,0.7208333015441895,0.949999988079071,0.6458333134651184,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,2,2,frozen_full_history_cache,0.3926090896129608,0.4121527671813965,0.5798611640930176,0.4611111283302307,0.5291666984558105,0.7166666984558105,0.614907443523407,0.7208333015441895,0.949999988079071,0.6458333134651184,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,2,2,frozen_full_history_cache,0.3926090896129608,0.4121527671813965,0.5798611640930176,0.4611111283302307,0.5291666984558105,0.7166666984558105,0.614907443523407,0.7208333015441895,0.949999988079071,0.6458333134651184,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,2,2,frozen_full_history_cache,0.3926090896129608,0.4121527671813965,0.5798611640930176,0.4611111283302307,0.5291666984558105,0.7166666984558105,0.614907443523407,0.7208333015441895,0.949999988079071,0.6458333134651184,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,2,1,frozen_persist4d_cache,0.37546294927597046,0.3791666626930237,0.5062500238418579,0.3777777850627899,0.4000000059604645,0.5249999761581421,0.6013888716697693,0.699999988079071,0.824999988079071,0.6873015761375427,2,2,2,2,2,2,0,0,0,1.0,1.0,1.0,,
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,3,2,frozen_full_history_cache,0.378796249628067,0.3816666603088379,0.5143308043479919,0.41296297311782837,0.4416666626930237,0.5916666984558105,0.4166666567325592,0.625,0.625,0.4166666567325592,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,3,2,frozen_full_history_cache,0.378796249628067,0.3816666603088379,0.5143308043479919,0.41296297311782837,0.4416666626930237,0.5916666984558105,0.4166666567325592,0.625,0.625,0.4166666567325592,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,3,2,frozen_full_history_cache,0.378796249628067,0.3816666603088379,0.5143308043479919,0.41296297311782837,0.4416666626930237,0.5916666984558105,0.4166666567325592,0.625,0.625,0.4166666567325592,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,3,2,frozen_full_history_cache,0.378796249628067,0.3816666603088379,0.5143308043479919,0.41296297311782837,0.4416666626930237,0.5916666984558105,0.4166666567325592,0.625,0.625,0.4166666567325592,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,3,2,frozen_full_history_cache,0.378796249628067,0.3816666603088379,0.5143308043479919,0.41296297311782837,0.4416666626930237,0.5916666984558105,0.4166666567325592,0.625,0.625,0.4166666567325592,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,3,1,frozen_persist4d_cache,0.37546294927597046,0.3791666626930237,0.5062500238418579,0.3777777850627899,0.4000000059604645,0.5249999761581421,0.4444444477558136,0.625,0.625,0.5925925970077515,2,2,2,4,4,6,2,1,1,1.0,0.5,0.6666666666666666,1.0,0.5
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,4,2,frozen_full_history_cache,0.12175925821065903,0.23750001192092896,0.2782738208770752,0.19999998807907104,0.3500000238418579,0.4761905074119568,0.4985102117061615,0.6429166793823242,1.0,0.6732394099235535,0,0,2,4,2,4,4,3,2,,0.5,0.5,0.6666666666666666,0.5
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,4,2,frozen_full_history_cache,0.12175925821065903,0.23750001192092896,0.2782738208770752,0.19999998807907104,0.3500000238418579,0.4761905074119568,0.4985102117061615,0.6429166793823242,1.0,0.6732394099235535,0,0,2,4,2,4,4,3,2,,0.5,0.5,0.6666666666666666,0.5
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,4,2,frozen_full_history_cache,0.12175925821065903,0.23750001192092896,0.2782738208770752,0.19999998807907104,0.3500000238418579,0.4761905074119568,0.4985102117061615,0.6429166793823242,1.0,0.6732394099235535,0,0,1,4,1,4,4,3,3,,0.25,0.25,1.0,0.75
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,4,2,frozen_full_history_cache,0.12175925821065903,0.23750001192092896,0.2782738208770752,0.19999998807907104,0.3500000238418579,0.4761905074119568,0.4985102117061615,0.6429166793823242,1.0,0.6732394099235535,0,0,0,4,4,8,4,3,3,,0.0,0.5,1.0,0.75
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,4,2,frozen_full_history_cache,0.12175925821065903,0.23750001192092896,0.2782738208770752,0.19999998807907104,0.3500000238418579,0.4761905074119568,0.4985102117061615,0.6429166793823242,1.0,0.6732394099235535,0,0,4,4,0,0,4,3,0,,1.0,,0.0,0.0
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,4,1,frozen_persist4d_cache,0.0381944440305233,0.0625,0.0625,0.0486111119389534,0.0625,0.0714285746216774,0.4396219253540039,0.5625,0.6875,0.5273224115371704,2,2,3,8,9,14,6,4,3,1.0,0.375,0.6428571428571429,0.75,0.5
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,5,2,frozen_full_history_cache,0.0609579011797905,0.0706944540143013,0.2150000035762787,0.09259259700775146,0.11666667461395264,0.3047618865966797,0.5499432682991028,0.6833333373069763,0.9523810148239136,0.5941799283027649,1,3,9,14,5,10,12,9,3,0.3333333333333333,0.6428571428571429,0.5,0.3333333333333333,0.25
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,5,2,frozen_full_history_cache,0.0609579011797905,0.0706944540143013,0.2150000035762787,0.09259259700775146,0.11666667461395264,0.3047618865966797,0.5499432682991028,0.6833333373069763,0.9523810148239136,0.5941799283027649,1,3,10,14,7,11,12,9,2,0.3333333333333333,0.7142857142857143,0.6363636363636364,0.2222222222222222,0.16666666666666666
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,5,2,frozen_full_history_cache,0.0609579011797905,0.0706944540143013,0.2150000035762787,0.09259259700775146,0.11666667461395264,0.3047618865966797,0.5499432682991028,0.6833333373069763,0.9523810148239136,0.5941799283027649,1,3,8,14,3,9,12,9,4,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.4444444444444444,0.3333333333333333
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,5,2,frozen_full_history_cache,0.0609579011797905,0.0706944540143013,0.2150000035762787,0.09259259700775146,0.11666667461395264,0.3047618865966797,0.5499432682991028,0.6833333373069763,0.9523810148239136,0.5941799283027649,0,3,4,14,6,16,12,9,5,0.0,0.2857142857142857,0.375,0.5555555555555556,0.4166666666666667
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,5,2,frozen_full_history_cache,0.0609579011797905,0.0706944540143013,0.2150000035762787,0.09259259700775146,0.11666667461395264,0.3047618865966797,0.5499432682991028,0.6833333373069763,0.9523810148239136,0.5941799283027649,3,3,14,14,6,6,12,9,0,1.0,1.0,1.0,0.0,0.0
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,reverse,5,1,frozen_persist4d_cache,0.0,0.0,0.0,0.0,0.0,0.0,0.539550244808197,0.8190476298332214,0.8476190567016602,0.5740740895271301,3,6,4,19,11,26,15,10,8,0.5,0.21052631578947367,0.4230769230769231,0.8,0.5333333333333333
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,2,2,frozen_full_history_cache,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,2,2,frozen_full_history_cache,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,2,2,frozen_full_history_cache,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,2,2,frozen_full_history_cache,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,2,2,frozen_full_history_cache,0.3899243175983429,0.41375917196273804,0.5756944417953491,0.46574074029922485,0.6541666984558105,0.7166666984558105,0.4027777910232544,0.625,0.75,0.4027777910232544,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,2,1,frozen_persist4d_cache,0.26423609256744385,0.2697916626930237,0.5197916626930237,0.32571426033973694,0.3857142925262451,0.5874999761581421,0.3506944477558136,0.4375,0.4375,0.4027777910232544,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,,
B1,Pairwise Feature Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,3,2,frozen_full_history_cache,0.38259392976760864,0.4171527624130249,0.5161111354827881,0.4287037253379822,0.5916666984558105,0.5916666984558105,0.41729795932769775,0.5056818127632141,0.625,0.4305555522441864,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,,
B2,Pairwise Feature-Class Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,3,2,frozen_full_history_cache,0.38259392976760864,0.4171527624130249,0.5161111354827881,0.4287037253379822,0.5916666984558105,0.5916666984558105,0.41729795932769775,0.5056818127632141,0.625,0.4305555522441864,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,,
B3,EMA Temporal Association,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_00-scene0309_02-scene0309_01-scene0309_04-scene0309_03,sha256_seed45,3,2,frozen_full_history_cache,0.38259392976760864,0.4171527624130249,0.5161111354827881,0.4287037253379822,0.5916666984558105,0.5916666984558105,0.41729795932769775,0.5056818127632141,0.625,0.4305555522441864,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,,
