method,reference_scene_id,master_sequence_id,order_id,horizon,deployment_id_switches,identity_transition_opportunities,normalized_id_switch_rate,fragmentation_count,fragmentation_opportunities,fragmentation_rate,merge_count,merge_opportunities,merge_rate,gap_opportunities,recovery_attempts,correct_recoveries,gap_recovery_accuracy,gap_recovery_recall,association_event_count,new_birth_count,false_birth_count,birth_rejected_count,tracker_input,identity_matching,cache_digest
B4,8eabc45f-5af7-2f32-8528-640861d2a135,scene0309_04-scene0309_03-scene0309_00-scene0309_02-scene0309_01,sha256_seed45,5,3,7,0.42857142857142855,4,17,0.23529411764705882,7,20,0.35,13,7,6,0.8571428571428571,0.46153846153846156,83,20,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,6d408758a6ec53e2c0f0c531de8f40b4326b7cbfe85da81157c86952bf9fa70c
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,2,0,12,0.0,0,12,0.0,0,12,0.0,0,0,0,,,56,23,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,2,0,12,0.0,0,12,0.0,0,12,0.0,0,0,0,,,56,23,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,2,0,12,0.0,0,12,0.0,0,12,0.0,0,0,0,,,56,23,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,2,22,0.09090909090909091,2,22,0.09090909090909091,1,21,0.047619047619047616,0,0,0,,,78,23,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,2,22,0.09090909090909091,2,22,0.09090909090909091,1,21,0.047619047619047616,0,0,0,,,78,23,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,3,0,22,0.0,0,22,0.0,0,22,0.0,0,0,0,,,78,24,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,2,26,0.07692307692307693,2,27,0.07407407407407407,1,26,0.038461538461538464,1,0,0,,0.0,90,24,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,3,26,0.11538461538461539,4,27,0.14814814814814814,3,26,0.11538461538461539,1,0,0,,0.0,90,23,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,4,0,26,0.0,0,27,0.0,0,27,0.0,1,0,0,,0.0,90,24,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,3,27,0.1111111111111111,3,28,0.10714285714285714,2,27,0.07407407407407407,8,0,0,,0.0,111,30,13,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,4,27,0.14814814814814814,5,28,0.17857142857142858,4,27,0.14814814814814814,8,0,0,,0.0,111,29,12,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,canonical,5,1,27,0.037037037037037035,1,28,0.03571428571428571,1,28,0.03571428571428571,8,0,0,,0.0,111,24,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,e2cc155819264b00aaf0afacdc7c152fb9fc5d9bcfd7c2d9313204f5cc5e1ce0
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,2,0,0,,0,0,,0,0,,0,0,0,,,30,9,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,2,0,0,,0,0,,0,0,,0,0,0,,,30,9,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,2,0,0,,0,0,,0,0,,0,0,0,,,30,9,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,3,1,5,0.2,1,5,0.2,0,4,0.0,5,0,0,,0.0,53,17,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,3,2,5,0.4,2,5,0.4,1,4,0.25,5,0,0,,0.0,53,17,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,3,2,5,0.4,2,5,0.4,1,4,0.25,5,0,0,,0.0,53,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,4,4,15,0.26666666666666666,4,15,0.26666666666666666,3,14,0.21428571428571427,7,0,0,,0.0,84,25,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,4,4,15,0.26666666666666666,4,15,0.26666666666666666,2,13,0.15384615384615385,7,0,0,,0.0,84,25,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,4,3,15,0.2,3,15,0.2,1,13,0.07692307692307693,7,0,0,,0.0,84,23,14,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,5,8,26,0.3076923076923077,7,27,0.25925925925925924,3,23,0.13043478260869565,7,0,0,,0.0,109,26,16,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,5,8,26,0.3076923076923077,8,27,0.2962962962962963,4,23,0.17391304347826086,7,0,0,,0.0,109,25,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,reverse,5,7,26,0.2692307692307692,5,27,0.18518518518518517,1,23,0.043478260869565216,7,0,0,,0.0,109,24,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,11faf6d0bb7284058456595aebf715373d8e3b01c0e278050198ca187aa4232a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,2,1,1,1.0,1,1,1.0,1,1,1.0,0,0,0,,,32,11,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,2,1,1,1.0,1,1,1.0,1,1,1.0,0,0,0,,,32,11,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,2,1,1,1.0,1,1,1.0,1,1,1.0,0,0,0,,,32,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,3,2,2,1.0,2,5,0.4,2,5,0.4,4,1,1,1.0,0.25,58,19,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,3,2,2,1.0,1,5,0.2,2,6,0.3333333333333333,4,1,1,1.0,0.25,58,18,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,3,2,2,1.0,2,5,0.4,3,6,0.5,4,1,0,0.0,0.0,58,18,10,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,4,2,14,0.14285714285714285,3,18,0.16666666666666666,2,17,0.11764705882352941,4,1,1,1.0,0.25,87,25,13,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,4,3,14,0.21428571428571427,2,18,0.1111111111111111,2,18,0.1111111111111111,4,1,1,1.0,0.25,87,24,13,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,4,2,14,0.14285714285714285,3,18,0.16666666666666666,3,18,0.16666666666666666,4,1,0,0.0,0.0,87,24,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,5,4,24,0.16666666666666666,5,28,0.17857142857142858,3,26,0.11538461538461539,4,1,1,1.0,0.25,109,25,13,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,5,4,24,0.16666666666666666,3,28,0.10714285714285714,2,27,0.07407407407407407,4,1,1,1.0,0.25,109,25,14,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_00-scene0449_04-scene0449_05-scene0449_03-scene0449_01,sha256_seed45,5,2,24,0.08333333333333333,3,28,0.10714285714285714,3,28,0.10714285714285714,4,1,0,0.0,0.0,109,24,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,010c260bc092fb1596c9e6aacf77d8dbf331349d270163d24a9a1a0abca5195c
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,2,0,0,,0,0,,0,0,,0,0,0,,,39,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,2,0,0,,0,0,,0,0,,0,0,0,,,39,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,2,0,0,,0,0,,0,0,,0,0,0,,,39,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,3,0,8,0.0,0,8,0.0,0,8,0.0,4,0,0,,0.0,68,20,11,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,3,0,8,0.0,0,8,0.0,0,8,0.0,4,0,0,,0.0,68,20,12,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,3,0,8,0.0,0,8,0.0,0,8,0.0,4,0,0,,0.0,68,20,12,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,4,0,20,0.0,0,21,0.0,0,21,0.0,4,0,0,,0.0,97,23,13,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,4,0,20,0.0,0,21,0.0,0,21,0.0,4,0,0,,0.0,97,23,14,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,4,0,20,0.0,0,21,0.0,0,21,0.0,4,0,0,,0.0,97,23,14,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,5,2,30,0.06666666666666667,2,31,0.06451612903225806,1,30,0.03333333333333333,4,0,0,,0.0,119,23,13,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,5,0,30,0.0,0,31,0.0,0,31,0.0,4,0,0,,0.0,119,23,14,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,canonical,5,0,30,0.0,0,31,0.0,0,31,0.0,4,0,0,,0.0,119,23,14,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b1a02bcc35d7c02babbbbbb60c0258bc49e609c131f302c83bf3de587a23617a
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,2,2,10,0.2,2,10,0.2,1,9,0.1111111111111111,0,0,0,,,54,23,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,2,2,10,0.2,2,10,0.2,1,9,0.1111111111111111,0,0,0,,,54,23,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,2,1,10,0.1,1,10,0.1,0,9,0.0,0,0,0,,,54,23,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,3,6,21,0.2857142857142857,5,22,0.22727272727272727,2,19,0.10526315789473684,0,0,0,,,79,24,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,3,6,21,0.2857142857142857,5,22,0.22727272727272727,2,19,0.10526315789473684,0,0,0,,,79,24,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,3,5,21,0.23809523809523808,4,22,0.18181818181818182,1,19,0.05263157894736842,0,0,0,,,79,24,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,4,7,31,0.22580645161290322,5,33,0.15151515151515152,2,30,0.06666666666666667,1,1,0,0.0,0.0,99,24,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,4,7,31,0.22580645161290322,5,33,0.15151515151515152,2,30,0.06666666666666667,1,1,0,0.0,0.0,99,24,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,4,6,31,0.1935483870967742,4,33,0.12121212121212122,1,30,0.03333333333333333,1,1,1,1.0,1.0,99,24,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,5,8,32,0.25,6,34,0.17647058823529413,3,31,0.0967741935483871,5,1,0,0.0,0.0,121,25,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,5,8,32,0.25,6,34,0.17647058823529413,3,31,0.0967741935483871,5,1,0,0.0,0.0,121,25,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,reverse,5,7,32,0.21875,5,34,0.14705882352941177,2,31,0.06451612903225806,5,1,1,1.0,0.2,121,24,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,5c7e6e9a9a2d0d01d4d250f4c9127cf1be24e3ddc30822eab7f3ed6a63e61241
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,2,0,0,,0,0,,0,0,,0,0,0,,,45,17,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,2,0,0,,0,0,,0,0,,0,0,0,,,45,17,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,2,0,0,,0,0,,0,0,,0,0,0,,,45,17,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,3,0,10,0.0,0,10,0.0,1,11,0.09090909090909091,0,0,0,,,65,18,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,3,0,10,0.0,0,10,0.0,1,11,0.09090909090909091,0,0,0,,,65,18,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,3,0,10,0.0,0,10,0.0,1,11,0.09090909090909091,0,0,0,,,65,18,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B2,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,4,2,21,0.09523809523809523,3,22,0.13636363636363635,2,21,0.09523809523809523,5,1,0,0.0,0.0,94,24,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,4,2,21,0.09523809523809523,3,22,0.13636363636363635,2,21,0.09523809523809523,5,1,0,0.0,0.0,94,24,15,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
B4,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,sha256_seed45,4,1,21,0.047619047619047616,1,22,0.045454545454545456,1,22,0.045454545454545456,5,1,1,1.0,0.2,94,23,13,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bbc1490a815e5cd9ec7603c364b6a7209937c22bc813529bf15909293cb89a81
