record_type,file_name,num_queries,foreground_query_fraction,background_query_fraction,gt_instance_count,gt_instance_coverage,query_content_norm_mean,query_content_norm_max,query_content_zero_fraction,gt_instance_id,gt_label,size_points,size_bin,query_count,covered_by_fps_query
gt_instance,scene0399_01-scene0399_02,,,,,,,,,20,3,990,medium_100_999,5,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,31,2,603,medium_100_999,4,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,37,15,2598,large_ge1000,8,True
gt_instance,scene0399_01-scene0399_02,,,,,,,,,100,17,619,medium_100_999,1,True
scene_summary,scene0399_02-scene0399_03,100,0.5299999713897705,0.4699999988079071,12,0.75,0.0,0.0,1.0,,,,,,
gt_instance,scene0399_02-scene0399_03,,,,,,,,,7,2,1089,large_ge1000,2,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,8,0,11609,large_ge1000,24,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,9,9,2457,large_ge1000,3,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,11,4,1936,large_ge1000,2,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,12,17,520,medium_100_999,0,False
gt_instance,scene0399_02-scene0399_03,,,,,,,,,13,5,1853,large_ge1000,6,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,19,6,3487,large_ge1000,10,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,20,3,2303,large_ge1000,2,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,31,2,1193,large_ge1000,2,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,37,15,1601,large_ge1000,0,False
gt_instance,scene0399_02-scene0399_03,,,,,,,,,44,8,28,small_lt100,2,True
gt_instance,scene0399_02-scene0399_03,,,,,,,,,45,8,49,small_lt100,0,False
scene_summary,scene0399_03-scene0399_00,100,0.49000000953674316,0.5099999904632568,14,0.7142857313156128,0.0,0.0,1.0,,,,,,
gt_instance,scene0399_03-scene0399_00,,,,,,,,,5,8,65,small_lt100,0,False
gt_instance,scene0399_03-scene0399_00,,,,,,,,,7,2,996,medium_100_999,4,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,8,0,10750,large_ge1000,23,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,9,9,3116,large_ge1000,4,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,10,17,772,medium_100_999,3,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,11,4,1270,large_ge1000,2,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,12,17,450,medium_100_999,0,False
gt_instance,scene0399_03-scene0399_00,,,,,,,,,13,5,2696,large_ge1000,1,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,19,6,4490,large_ge1000,8,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,20,3,1666,large_ge1000,1,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,31,2,637,medium_100_999,1,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,37,15,2985,large_ge1000,2,True
gt_instance,scene0399_03-scene0399_00,,,,,,,,,44,8,28,small_lt100,0,False
gt_instance,scene0399_03-scene0399_00,,,,,,,,,45,8,48,small_lt100,0,False
scene_summary,scene0409_00-scene0409_02,100,0.4000000059604645,0.6000000238418579,19,0.6842105388641357,0.0,0.0,1.0,,,,,,
gt_instance,scene0409_00-scene0409_02,,,,,,,,,2,3,3972,large_ge1000,6,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,3,3,4963,large_ge1000,4,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,4,2,860,medium_100_999,0,False
gt_instance,scene0409_00-scene0409_02,,,,,,,,,5,2,1661,large_ge1000,4,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,10,4,1136,large_ge1000,1,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,11,4,1007,large_ge1000,2,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,12,2,942,medium_100_999,0,False
gt_instance,scene0409_00-scene0409_02,,,,,,,,,13,2,1632,large_ge1000,2,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,14,2,1333,large_ge1000,1,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,15,2,1169,large_ge1000,2,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,16,0,449,medium_100_999,0,False
gt_instance,scene0409_00-scene0409_02,,,,,,,,,17,0,789,medium_100_999,0,False
gt_instance,scene0409_00-scene0409_02,,,,,,,,,19,0,1540,large_ge1000,3,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,23,0,3058,large_ge1000,2,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,25,3,4017,large_ge1000,5,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,26,4,401,medium_100_999,0,False
gt_instance,scene0409_00-scene0409_02,,,,,,,,,32,0,3684,large_ge1000,7,True
gt_instance,scene0409_00-scene0409_02,,,,,,,,,56,4,236,medium_100_999,0,False
gt_instance,scene0409_00-scene0409_02,,,,,,,,,58,4,647,medium_100_999,1,True
scene_summary,scene0409_01-scene0409_00,100,0.4000000059604645,0.6000000238418579,19,0.6842105388641357,0.0,0.0,1.0,,,,,,
gt_instance,scene0409_01-scene0409_00,,,,,,,,,2,3,2202,large_ge1000,4,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,3,3,2529,large_ge1000,5,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,4,2,523,medium_100_999,0,False
gt_instance,scene0409_01-scene0409_00,,,,,,,,,5,2,919,medium_100_999,1,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,10,4,625,medium_100_999,2,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,11,4,708,medium_100_999,3,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,12,2,771,medium_100_999,2,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,13,2,1172,large_ge1000,1,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,14,2,1114,large_ge1000,3,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,15,2,652,medium_100_999,0,False
gt_instance,scene0409_01-scene0409_00,,,,,,,,,16,0,236,medium_100_999,0,False
gt_instance,scene0409_01-scene0409_00,,,,,,,,,17,0,593,medium_100_999,0,False
gt_instance,scene0409_01-scene0409_00,,,,,,,,,19,0,1484,large_ge1000,4,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,23,0,2962,large_ge1000,3,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,25,3,3965,large_ge1000,7,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,26,4,376,medium_100_999,0,False
gt_instance,scene0409_01-scene0409_00,,,,,,,,,32,0,2130,large_ge1000,3,True
gt_instance,scene0409_01-scene0409_00,,,,,,,,,56,4,231,medium_100_999,0,False
gt_instance,scene0409_01-scene0409_00,,,,,,,,,58,4,873,medium_100_999,2,True
scene_summary,scene0409_02-scene0409_01,100,0.4000000059604645,0.6000000238418579,19,0.6315789222717285,0.0,0.0,1.0,,,,,,
gt_instance,scene0409_02-scene0409_01,,,,,,,,,2,3,1713,large_ge1000,2,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,3,3,2357,large_ge1000,3,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,4,2,337,medium_100_999,0,False
gt_instance,scene0409_02-scene0409_01,,,,,,,,,5,2,749,medium_100_999,1,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,10,4,487,medium_100_999,0,False
gt_instance,scene0409_02-scene0409_01,,,,,,,,,11,4,673,medium_100_999,1,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,12,2,153,medium_100_999,0,False
gt_instance,scene0409_02-scene0409_01,,,,,,,,,13,2,864,medium_100_999,2,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,14,2,1113,large_ge1000,2,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,15,2,591,medium_100_999,0,False
gt_instance,scene0409_02-scene0409_01,,,,,,,,,16,0,218,medium_100_999,0,False
gt_instance,scene0409_02-scene0409_01,,,,,,,,,17,0,849,medium_100_999,0,False
gt_instance,scene0409_02-scene0409_01,,,,,,,,,19,0,1156,large_ge1000,1,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,23,0,3508,large_ge1000,4,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,25,3,4260,large_ge1000,12,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,26,4,458,medium_100_999,2,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,32,0,2648,large_ge1000,7,True
gt_instance,scene0409_02-scene0409_01,,,,,,,,,56,4,200,medium_100_999,0,False
gt_instance,scene0409_02-scene0409_01,,,,,,,,,58,4,686,medium_100_999,3,True
scene_summary,scene0419_00-scene0419_02,100,0.2800000011920929,0.7200000286102295,8,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0419_00-scene0419_02,,,,,,,,,3,14,960,medium_100_999,3,True
gt_instance,scene0419_00-scene0419_02,,,,,,,,,14,17,1488,large_ge1000,1,True
gt_instance,scene0419_00-scene0419_02,,,,,,,,,18,0,1840,large_ge1000,2,True
gt_instance,scene0419_00-scene0419_02,,,,,,,,,19,15,894,medium_100_999,1,True
gt_instance,scene0419_00-scene0419_02,,,,,,,,,20,0,1016,large_ge1000,4,True
gt_instance,scene0419_00-scene0419_02,,,,,,,,,22,0,570,medium_100_999,1,True
gt_instance,scene0419_00-scene0419_02,,,,,,,,,23,0,611,medium_100_999,2,True
gt_instance,scene0419_00-scene0419_02,,,,,,,,,27,13,3560,large_ge1000,14,True
scene_summary,scene0419_01-scene0419_00,100,0.1599999964237213,0.8399999737739563,8,0.75,0.0,0.0,1.0,,,,,,
gt_instance,scene0419_01-scene0419_00,,,,,,,,,3,14,862,medium_100_999,0,False
gt_instance,scene0419_01-scene0419_00,,,,,,,,,14,17,1520,large_ge1000,1,True
gt_instance,scene0419_01-scene0419_00,,,,,,,,,18,0,1745,large_ge1000,5,True
gt_instance,scene0419_01-scene0419_00,,,,,,,,,19,15,817,medium_100_999,2,True
gt_instance,scene0419_01-scene0419_00,,,,,,,,,20,0,1020,large_ge1000,1,True
gt_instance,scene0419_01-scene0419_00,,,,,,,,,22,0,719,medium_100_999,0,False
gt_instance,scene0419_01-scene0419_00,,,,,,,,,23,0,621,medium_100_999,2,True
gt_instance,scene0419_01-scene0419_00,,,,,,,,,27,13,4165,large_ge1000,5,True
scene_summary,scene0419_02-scene0419_01,100,0.18000000715255737,0.8199999928474426,8,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0419_02-scene0419_01,,,,,,,,,3,14,1021,large_ge1000,2,True
gt_instance,scene0419_02-scene0419_01,,,,,,,,,14,17,1555,large_ge1000,3,True
gt_instance,scene0419_02-scene0419_01,,,,,,,,,18,0,1992,large_ge1000,2,True
gt_instance,scene0419_02-scene0419_01,,,,,,,,,19,15,818,medium_100_999,1,True
gt_instance,scene0419_02-scene0419_01,,,,,,,,,20,0,1260,large_ge1000,2,True
gt_instance,scene0419_02-scene0419_01,,,,,,,,,22,0,827,medium_100_999,1,True
gt_instance,scene0419_02-scene0419_01,,,,,,,,,23,0,501,medium_100_999,1,True
gt_instance,scene0419_02-scene0419_01,,,,,,,,,27,13,4441,large_ge1000,6,True
scene_summary,scene0429_00-scene0429_02,100,0.20000000298023224,0.800000011920929,6,0.8333333134651184,0.0,0.0,1.0,,,,,,
gt_instance,scene0429_00-scene0429_02,,,,,,,,,4,14,722,medium_100_999,3,True
gt_instance,scene0429_00-scene0429_02,,,,,,,,,5,15,1035,large_ge1000,2,True
gt_instance,scene0429_00-scene0429_02,,,,,,,,,8,5,740,medium_100_999,2,True
gt_instance,scene0429_00-scene0429_02,,,,,,,,,10,6,1595,large_ge1000,5,True
gt_instance,scene0429_00-scene0429_02,,,,,,,,,15,6,127,medium_100_999,0,False
gt_instance,scene0429_00-scene0429_02,,,,,,,,,19,17,2333,large_ge1000,8,True
scene_summary,scene0429_01-scene0429_00,100,0.20000000298023224,0.800000011920929,6,1.0,0.0,0.0,1.0,,,,,,
gt_instance,scene0429_01-scene0429_00,,,,,,,,,4,14,565,medium_100_999,5,True
gt_instance,scene0429_01-scene0429_00,,,,,,,,,5,15,892,medium_100_999,3,True
gt_instance,scene0429_01-scene0429_00,,,,,,,,,8,5,1017,large_ge1000,3,True
gt_instance,scene0429_01-scene0429_00,,,,,,,,,10,6,1325,large_ge1000,3,True
gt_instance,scene0429_01-scene0429_00,,,,,,,,,15,6,317,medium_100_999,1,True
gt_instance,scene0429_01-scene0429_00,,,,,,,,,19,17,1483,large_ge1000,5,True
scene_summary,scene0429_02-scene0429_01,100,0.14000000059604645,0.8600000143051147,6,0.8333333134651184,0.0,0.0,1.0,,,,,,
gt_instance,scene0429_02-scene0429_01,,,,,,,,,4,14,629,medium_100_999,3,True
gt_instance,scene0429_02-scene0429_01,,,,,,,,,5,15,772,medium_100_999,1,True
gt_instance,scene0429_02-scene0429_01,,,,,,,,,8,5,465,medium_100_999,3,True
gt_instance,scene0429_02-scene0429_01,,,,,,,,,10,6,1190,large_ge1000,6,True
gt_instance,scene0429_02-scene0429_01,,,,,,,,,15,6,338,medium_100_999,0,False
gt_instance,scene0429_02-scene0429_01,,,,,,,,,19,17,897,medium_100_999,1,True
scene_summary,scene0449_00-scene0449_05,100,0.3799999952316284,0.6200000047683716,22,0.7272727489471436,0.0,0.0,1.0,,,,,,
gt_instance,scene0449_00-scene0449_05,,,,,,,,,6,11,2974,large_ge1000,0,False
gt_instance,scene0449_00-scene0449_05,,,,,,,,,7,11,2476,large_ge1000,1,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,8,6,3121,large_ge1000,2,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,9,4,3868,large_ge1000,3,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,10,17,1840,large_ge1000,3,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,11,2,1962,large_ge1000,0,False
gt_instance,scene0449_00-scene0449_05,,,,,,,,,12,2,1753,large_ge1000,1,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,14,3,4673,large_ge1000,4,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,15,4,3217,large_ge1000,1,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,16,4,622,medium_100_999,0,False
gt_instance,scene0449_00-scene0449_05,,,,,,,,,17,4,347,medium_100_999,1,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,18,4,232,medium_100_999,0,False
gt_instance,scene0449_00-scene0449_05,,,,,,,,,19,10,3147,large_ge1000,7,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,20,2,1442,large_ge1000,0,False
gt_instance,scene0449_00-scene0449_05,,,,,,,,,21,0,3353,large_ge1000,4,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,22,0,3106,large_ge1000,1,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,23,17,2378,large_ge1000,2,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,25,0,1634,large_ge1000,2,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,28,0,2557,large_ge1000,2,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,34,17,1072,large_ge1000,0,False
gt_instance,scene0449_00-scene0449_05,,,,,,,,,35,0,3335,large_ge1000,1,True
gt_instance,scene0449_00-scene0449_05,,,,,,,,,416,2,1983,large_ge1000,3,True
scene_summary,scene0449_01-scene0449_04,100,0.3100000023841858,0.6899999976158142,20,0.75,0.0,0.0,1.0,,,,,,
gt_instance,scene0449_01-scene0449_04,,,,,,,,,6,11,2139,large_ge1000,4,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,7,11,1721,large_ge1000,0,False
gt_instance,scene0449_01-scene0449_04,,,,,,,,,8,6,1433,large_ge1000,5,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,9,4,1927,large_ge1000,3,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,10,17,556,medium_100_999,1,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,11,2,1620,large_ge1000,0,False
gt_instance,scene0449_01-scene0449_04,,,,,,,,,12,2,1668,large_ge1000,2,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,14,3,4081,large_ge1000,3,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,15,4,5035,large_ge1000,1,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,16,4,778,medium_100_999,1,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,17,4,361,medium_100_999,1,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,18,4,325,medium_100_999,2,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,19,10,2237,large_ge1000,3,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,20,2,737,medium_100_999,0,False
gt_instance,scene0449_01-scene0449_04,,,,,,,,,21,0,1954,large_ge1000,0,False
gt_instance,scene0449_01-scene0449_04,,,,,,,,,23,17,1251,large_ge1000,1,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,25,0,764,medium_100_999,2,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,28,0,168,medium_100_999,0,False
gt_instance,scene0449_01-scene0449_04,,,,,,,,,34,17,904,medium_100_999,1,True
gt_instance,scene0449_01-scene0449_04,,,,,,,,,35,0,2169,large_ge1000,1,True
scene_summary,scene0449_02-scene0449_00,100,0.4399999976158142,0.5600000023841858,22,0.7272727489471436,0.0,0.0,1.0,,,,,,
gt_instance,scene0449_02-scene0449_00,,,,,,,,,6,11,3129,large_ge1000,1,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,7,11,1877,large_ge1000,2,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,8,6,2748,large_ge1000,4,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,9,4,3597,large_ge1000,6,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,10,17,1373,large_ge1000,1,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,11,2,1784,large_ge1000,0,False
gt_instance,scene0449_02-scene0449_00,,,,,,,,,12,2,1512,large_ge1000,2,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,14,3,3961,large_ge1000,4,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,15,4,2811,large_ge1000,1,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,16,4,609,medium_100_999,0,False
gt_instance,scene0449_02-scene0449_00,,,,,,,,,17,4,348,medium_100_999,0,False
gt_instance,scene0449_02-scene0449_00,,,,,,,,,18,4,231,medium_100_999,0,False
gt_instance,scene0449_02-scene0449_00,,,,,,,,,19,10,3345,large_ge1000,2,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,20,2,1602,large_ge1000,0,False
gt_instance,scene0449_02-scene0449_00,,,,,,,,,21,0,1308,large_ge1000,2,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,22,0,1337,large_ge1000,5,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,23,17,1183,large_ge1000,1,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,25,0,2161,large_ge1000,2,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,28,0,1153,large_ge1000,3,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,34,17,1239,large_ge1000,1,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,35,0,2573,large_ge1000,7,True
gt_instance,scene0449_02-scene0449_00,,,,,,,,,64,0,231,medium_100_999,0,False
scene_summary,scene0449_03-scene0449_01,100,0.4000000059604645,0.6000000238418579,16,0.8125,0.0,0.0,1.0,,,,,,
gt_instance,scene0449_03-scene0449_01,,,,,,,,,6,11,1774,large_ge1000,4,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,7,11,911,medium_100_999,0,False
gt_instance,scene0449_03-scene0449_01,,,,,,,,,8,6,2168,large_ge1000,5,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,9,4,2390,large_ge1000,8,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,10,17,902,medium_100_999,1,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,11,2,1466,large_ge1000,6,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,12,2,1954,large_ge1000,3,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,14,3,718,medium_100_999,1,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,15,4,2148,large_ge1000,3,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,16,4,229,medium_100_999,1,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,17,4,2,small_lt100,0,False
gt_instance,scene0449_03-scene0449_01,,,,,,,,,19,10,762,medium_100_999,1,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,21,0,124,medium_100_999,0,False
gt_instance,scene0449_03-scene0449_01,,,,,,,,,23,17,317,medium_100_999,1,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,34,17,683,medium_100_999,1,True
gt_instance,scene0449_03-scene0449_01,,,,,,,,,35,0,864,medium_100_999,5,True
scene_summary,scene0449_04-scene0449_02,100,0.4099999964237213,0.5899999737739563,18,0.8333333134651184,0.0,0.0,1.0,,,,,,
gt_instance,scene0449_04-scene0449_02,,,,,,,,,6,11,3926,large_ge1000,1,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,7,11,2454,large_ge1000,1,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,8,6,2559,large_ge1000,2,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,9,4,3572,large_ge1000,3,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,10,17,1119,large_ge1000,0,False
gt_instance,scene0449_04-scene0449_02,,,,,,,,,11,2,1750,large_ge1000,4,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,12,2,1527,large_ge1000,3,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,14,3,4846,large_ge1000,9,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,15,4,4200,large_ge1000,4,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,16,4,548,medium_100_999,1,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,17,4,361,medium_100_999,3,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,18,4,328,medium_100_999,1,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,19,10,3228,large_ge1000,2,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,20,2,1437,large_ge1000,1,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,23,17,930,medium_100_999,0,False
gt_instance,scene0449_04-scene0449_02,,,,,,,,,25,0,2090,large_ge1000,5,True
gt_instance,scene0449_04-scene0449_02,,,,,,,,,28,0,166,medium_100_999,0,False
gt_instance,scene0449_04-scene0449_02,,,,,,,,,34,17,1501,large_ge1000,1,True
scene_summary,scene0449_05-scene0449_03,100,0.23999999463558197,0.7599999904632568,19,0.6842105388641357,0.0,0.0,1.0,,,,,,
gt_instance,scene0449_05-scene0449_03,,,,,,,,,6,11,3438,large_ge1000,4,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,7,11,2248,large_ge1000,1,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,8,6,3648,large_ge1000,5,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,9,4,4265,large_ge1000,1,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,10,17,1936,large_ge1000,0,False
gt_instance,scene0449_05-scene0449_03,,,,,,,,,11,2,1770,large_ge1000,2,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,12,2,2022,large_ge1000,1,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,14,3,2204,large_ge1000,2,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,15,4,1720,large_ge1000,0,False
gt_instance,scene0449_05-scene0449_03,,,,,,,,,19,10,1553,large_ge1000,1,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,20,2,549,medium_100_999,0,False
gt_instance,scene0449_05-scene0449_03,,,,,,,,,21,0,2038,large_ge1000,2,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,22,0,1757,large_ge1000,0,False
gt_instance,scene0449_05-scene0449_03,,,,,,,,,23,17,1195,large_ge1000,1,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,25,0,780,medium_100_999,0,False
gt_instance,scene0449_05-scene0449_03,,,,,,,,,28,0,1388,large_ge1000,0,False
gt_instance,scene0449_05-scene0449_03,,,,,,,,,34,17,1130,large_ge1000,1,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,35,0,3443,large_ge1000,2,True
gt_instance,scene0449_05-scene0449_03,,,,,,,,,416,2,1984,large_ge1000,1,True
scene_summary,scene0459_00-scene0459_01,100,0.38999998569488525,0.6100000143051147,28,0.5357142686843872,0.0,0.0,1.0,,,,,,
gt_instance,scene0459_00-scene0459_01,,,,,,,,,2,11,7907,large_ge1000,2,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,7,0,1083,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,8,9,9586,large_ge1000,3,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,9,4,2377,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,10,0,2178,large_ge1000,4,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,11,4,2829,large_ge1000,3,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,12,4,386,medium_100_999,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,13,17,1134,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,15,7,1402,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,19,17,1471,large_ge1000,2,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,22,5,2586,large_ge1000,3,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,24,0,1727,large_ge1000,1,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,27,5,2103,large_ge1000,3,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,30,5,740,medium_100_999,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,31,3,12917,large_ge1000,3,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,32,17,723,medium_100_999,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,33,2,5421,large_ge1000,2,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,35,4,3546,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,36,2,1611,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,37,2,1791,large_ge1000,3,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,38,2,2182,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,39,2,2053,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,40,2,1706,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,41,0,1763,large_ge1000,2,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,42,0,1625,large_ge1000,2,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,46,17,1274,large_ge1000,3,True
gt_instance,scene0459_00-scene0459_01,,,,,,,,,47,4,3162,large_ge1000,0,False
gt_instance,scene0459_00-scene0459_01,,,,,,,,,51,6,3731,large_ge1000,3,True
scene_summary,scene0459_01-scene0459_00,100,0.4300000071525574,0.5699999928474426,28,0.6428571343421936,0.0,0.0,1.0,,,,,,
gt_instance,scene0459_01-scene0459_00,,,,,,,,,2,11,7908,large_ge1000,7,True
gt_instance,scene0459_01-scene0459_00,,,,,,,,,7,0,1083,large_ge1000,1,True
